scene_id,vent_id,vent_type,lat,lon,qc,comment,infrastructure_update,plume_id,link
ang20221103t155207,84.0,Unknown,39.6508389024672,-80.4043216106609,unsure,not sure what plumes have been found here anymore...,,ang20221103t155207-M,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t155207#17.0/39.6508389024672/-80.40432161066090
ang20221024t183453,84.0,Unknown,39.6508389024672,-80.4043216106609,unsure,"I think this is probably a plume (based on moving with wdir, not coincident with RGB) but will depend on the mask if we can quantify",,ang20221024t183453-I,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t183453#17.0/39.6508389024672/-80.40432161066090
GAO20210521t131640p0000,85.0,Unknown,39.6460582167326,-80.409406072469,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t131640p0000#17.0/39.6460582167326/-80.4094060724690
ang20221009t185838,85.0,Unknown,39.6460582167326,-80.409406072469,pass,"roughly follows wind direction. multiple plumes at this location, rotating with wind.",,ang20221009t185838-E,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t185838#17.0/39.6460582167326/-80.4094060724690
ang20221024t183453,86.0,Unknown,39.6499956659604,-80.4100067875345,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t183453#17.0/39.6499956659604/-80.41000678753450
ang20221009t185838,86.0,Unknown,39.6499956659604,-80.4100067875345,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t185838#17.0/39.6499956659604/-80.41000678753450
ang20221103t155207,86.0,Unknown,39.6499956659604,-80.4100067875345,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t155207#17.0/39.6499956659604/-80.41000678753450
GAO20210521t131640p0000,86.0,Unknown,39.6499956659604,-80.4100067875345,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t131640p0000#17.0/39.6499956659604/-80.41000678753450
GAO20210521t144353p0000,87.0,Well,39.8386548744542,-80.2587275146544,none,artifact-y scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t144353p0000#17.0/39.8386548744542/-80.25872751465440
ang20221024t181205,87.0,Well,39.8386548744542,-80.2587275146544,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t181205#17.0/39.8386548744542/-80.25872751465440
ang20221009t183505,87.0,Well,39.8386548744542,-80.2587275146544,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t183505#17.0/39.8386548744542/-80.25872751465440
ang20221024t180037,88.0,Well,39.8339166957218,-80.2465033474853,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t180037#17.0/39.8339166957218/-80.24650334748530
ang20221009t183505,88.0,Well,39.8339166957218,-80.2465033474853,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t183505#17.0/39.8339166957218/-80.24650334748530
ang20221009t182331,88.0,Well,39.833917,-80.246503,nondetect,off-scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t182331#17.0/39.833917/-80.2465030
ang20221024t181205,88.0,Well,39.8339166957218,-80.2465033474853,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t181205#17.0/39.8339166957218/-80.24650334748530
ang20221009t180013,89.0,Ventilation Shaft,39.8293238981739,-80.1667097507209,none,no,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t180013#17.0/39.8293238981739/-80.16670975072090
GAO20210521t155242p0000,89.0,Ventilation Shaft,39.8293238981739,-80.1667097507209,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t155242p0000#17.0/39.8293238981739/-80.16670975072090
ang20221024t173730,89.0,Ventilation Shaft,39.8293238981739,-80.1667097507209,none,edge,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t173730#17.0/39.8293238981739/-80.16670975072090
GAO20210515t144158p0000,89.0,Ventilation Shaft,39.8293238981739,-80.1667097507209,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t144158p0000#17.0/39.8293238981739/-80.16670975072090
ang20221009t185838,90.0,Well,39.7464326661106,-80.3598466374009,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t185838#17.0/39.7464326661106/-80.35984663740090
GAO20210813t151207p0000,90.0,Well,39.7464326661106,-80.3598466374009,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t151207p0000#17.0/39.7464326661106/-80.35984663740090
ang20221024t183453,90.0,Well,39.7464326661106,-80.3598466374009,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t183453#17.0/39.7464326661106/-80.35984663740090
GAO20210515t134113p0000,90.0,Well,39.7464326661106,-80.3598466374009,pass,origin off. plume already marked.,,GAO20210515t134113p0000-3,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t134113p0000#17.0/39.7464326661106/-80.35984663740090
ang20221103t155207,90.0,Well,39.7464326661106,-80.3598466374009,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t155207#17.0/39.7464326661106/-80.35984663740090
GAO20210521t135234p0000,91.0,Unknown,39.7455499540754,-80.3607187267494,none,plume should be associated with ID0090 already.,should be vent ID0090,GAO20210813t150611p0000-4,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t135234p0000#17.0/39.7455499540754/-80.36071872674940
ang20221103t155207,91.0,Unknown,39.7455499540754,-80.3607187267494,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t155207#17.0/39.7455499540754/-80.36071872674940
ang20221009t185838,91.0,Unknown,39.7455499540754,-80.3607187267494,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t185838#17.0/39.7455499540754/-80.36071872674940
GAO20210813t151207p0000,91.0,Unknown,39.7455499540754,-80.3607187267494,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t151207p0000#17.0/39.7455499540754/-80.36071872674940
ang20221024t183453,91.0,Unknown,39.7455499540754,-80.3607187267494,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t183453#17.0/39.7455499540754/-80.36071872674940
ang20221024t174902,92.0,Well,39.7727883550941,-80.2184234336715,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t174902#17.0/39.7727883550941/-80.21842343367150
GAO20210813t141544p0000,92.0,Well,39.7727883550941,-80.2184234336715,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t141544p0000#17.0/39.7727883550941/-80.21842343367150
GAO20210813t140412p0000,92.0,Well,39.7727883550941,-80.2184234336715,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t140412p0000#17.0/39.7727883550941/-80.21842343367150
ang20221009t181144,92.0,Well,39.7727883550941,-80.2184234336715,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t181144#17.0/39.7727883550941/-80.21842343367150
ang20221024t183453,93.0,Coalbed Methane,39.8457447164023,-80.2978411881371,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t183453#17.0/39.8457447164023/-80.29784118813710
ang20221009t184703,93.0,Coalbed Methane,39.8457447164023,-80.2978411881371,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t184703#17.0/39.8457447164023/-80.29784118813710
ang20221103t155207,93.0,Coalbed Methane,39.8457447164023,-80.2978411881371,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t155207#17.0/39.8457447164023/-80.29784118813710
ang20221024t182326,93.0,Coalbed Methane,39.8457447164023,-80.2978411881371,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t182326#17.0/39.8457447164023/-80.29784118813710
GAO20210515t140819p0000,94.0,Well,39.8476152088495,-80.2676723742412,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t140819p0000#17.0/39.8476152088495/-80.26767237424120
ang20221009t183505,94.0,Well,39.8476152088495,-80.2676723742412,pass,added new plume,,ang20221009t183505-C,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t183505#17.0/39.8476152088495/-80.26767237424120
GAO20210513t152129p0000,94.0,Well,39.8476152088495,-80.2676723742412,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t152129p0000#17.0/39.8476152088495/-80.26767237424120
ang20221024t182326,94.0,Well,39.8476152088495,-80.2676723742412,unsure,added new plume,,ang20221024t182326-F,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t182326#17.0/39.8476152088495/-80.26767237424120
GAO20210521t144353p0000,94.0,Well,39.8476152088495,-80.2676723742412,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t144353p0000#17.0/39.8476152088495/-80.26767237424120
ang20221024t181205,95.0,Well,39.8391940124783,-80.2711634102853,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t181205#17.0/39.8391940124783/-80.27116341028530
ang20221009t183505,95.0,Well,39.8391940124783,-80.2711634102853,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t183505#17.0/39.8391940124783/-80.27116341028530
GAO20210513t152129p0000,95.0,Well,39.8391940124783,-80.2711634102853,nondetect,obscured by plume to the north,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t152129p0000#17.0/39.8391940124783/-80.27116341028530
GAO20210521t144353p0000,95.0,Well,39.8391940124783,-80.2711634102853,nondetect,obscured by plume to the south,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t144353p0000#17.0/39.8391940124783/-80.27116341028530
ang20221024t182326,95.0,Well,39.8391940124783,-80.2711634102853,nondetect,edge of scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t182326#17.0/39.8391940124783/-80.27116341028530
ang20221009t184703,95.0,Well,39.8391940124783,-80.2711634102853,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t184703#17.0/39.8391940124783/-80.27116341028530
ang20221024t182326,96.0,Well,39.840962,-80.269723,nondetect,off-scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t182326#17.0/39.840962/-80.2697230
ang20221024t181205,96.0,Well,39.8409619585651,-80.2697227520536,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t181205#17.0/39.8409619585651/-80.26972275205360
GAO20210515t140819p0000,96.0,Well,39.8409619585651,-80.2697227520536,unsure,added new plume. see if plume mask is good in UAS MFA for QC.,,GAO20210515t140819p0000-B,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t140819p0000#17.0/39.8409619585651/-80.26972275205360
ang20221009t184703,96.0,Well,39.8409619585651,-80.2697227520536,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t184703#17.0/39.8409619585651/-80.26972275205360
GAO20210521t144353p0000,96.0,Well,39.8409619585651,-80.2697227520536,nondetect,obscured by plume to the south.,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t144353p0000#17.0/39.8409619585651/-80.26972275205360
ang20221009t183505,96.0,Well,39.8409619585651,-80.2697227520536,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t183505#17.0/39.8409619585651/-80.26972275205360
ang20221103t163129,97.0,Well,39.8577091641225,-80.4280034321609,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t163129#17.0/39.8577091641225/-80.42800343216090
GAO20210513t141020p0000,97.0,Well,39.8577091641225,-80.4280034321609,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t141020p0000#17.0/39.8577091641225/-80.42800343216090
GAO20210813t143918p0000,97.0,Well,39.8577091641225,-80.4280034321609,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t143918p0000#17.0/39.8577091641225/-80.42800343216090
GAO20210515t132309p0000,97.0,Well,39.8577091641225,-80.4280034321609,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t132309p0000#17.0/39.8577091641225/-80.42800343216090
GAO20210521t131640p0000,97.0,Well,39.8577091641225,-80.4280034321609,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t131640p0000#17.0/39.8577091641225/-80.42800343216090
ang20221103t153837,97.0,Well,39.8577091641225,-80.4280034321609,none,added new plume,,ang20221103t153837-T,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t153837#17.0/39.8577091641225/-80.42800343216090
GAO20210514t125900p0000,98.0,Well,39.9999586211927,-80.2272055199709,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210514t125900p0000#17.0/39.9999586211927/-80.22720551997090
ang20221024t182326,98.0,Well,39.9999586211927,-80.2272055199709,pass,may have to hide - combines with adjacent plume in MF,,ang20221024t182326-H,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t182326#17.0/39.9999586211927/-80.22720551997090
GAO20210515t142544p0000,98.0,Well,39.9999586211927,-80.2272055199709,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t142544p0000#17.0/39.9999586211927/-80.22720551997090
ang20221024t183453,98.0,Well,39.9999586211927,-80.2272055199709,nondetect,off scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t183453#17.0/39.9999586211927/-80.22720551997090
GAO20210521t151830p0000,98.0,Well,39.9999586211927,-80.2272055199709,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t151830p0000#17.0/39.9999586211927/-80.22720551997090
GAO20210513t155053p0000,98.0,Well,39.9999586211927,-80.2272055199709,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t155053p0000#17.0/39.9999586211927/-80.22720551997090
ang20221103t155207,98.0,Well,39.999959,-80.227206,nondetect,off-scene,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t155207#17.0/39.999959/-80.2272060
GAO20210513t152129p0000,99.0,Well,39.9571121746391,-80.2757458172927,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t152129p0000#17.0/39.9571121746391/-80.27574581729270
GAO20210515t140819p0000,99.0,Well,39.9571121746391,-80.2757458172927,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t140819p0000#17.0/39.9571121746391/-80.27574581729270
GAO20210521t144353p0000,99.0,Well,39.9571121746391,-80.2757458172927,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t144353p0000#17.0/39.9571121746391/-80.27574581729270
ang20221009t185838,99.0,Well,39.9571121746391,-80.2757458172927,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t185838#17.0/39.9571121746391/-80.27574581729270
GAO20210515t141643p0000,100.0,Unknown,39.9531649226183,-80.2634016454779,none,wellpad not visible,Well,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t141643p0000#17.0/39.9531649226183/-80.26340164547790
GAO20210513t153658p0000,100.0,Unknown,39.9531649226183,-80.2634016454779,none,wellpad not visible,Well,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t153658p0000#17.0/39.9531649226183/-80.26340164547790
GAO20210521t144353p0000,100.0,Unknown,39.9531649226183,-80.2634016454779,none,wellpad not visible,Well,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t144353p0000#17.0/39.9531649226183/-80.26340164547790
ang20221009t185838,100.0,Unknown,39.9531649226183,-80.2634016454779,pass,"probably plume, look @ other overpasses",,ang20221009t185838-D,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t185838#17.0/39.9531649226183/-80.26340164547790
GAO20210513t152129p0000,100.0,Unknown,39.9531649226183,-80.2634016454779,none,wellpad not visible,Well,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t152129p0000#17.0/39.9531649226183/-80.26340164547790
GAO20210521t150211p0000,100.0,Unknown,39.9531649226183,-80.2634016454779,none,wellpad not visible,Well,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t150211p0000#17.0/39.9531649226183/-80.26340164547790
GAO20210515t140819p0000,100.0,Unknown,39.9531649226183,-80.2634016454779,none,wellpad not visible,Well,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t140819p0000#17.0/39.9531649226183/-80.26340164547790
ang20221103t153837,101.0,Well,39.8480723509125,-80.4157861540896,pass,added new plume,,ang20221103t153837-R,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t153837#17.0/39.8480723509125/-80.41578615408960
ang20221003t160932,101.0,Well,39.8480723509125,-80.4157861540896,nondetect,everything south of that massive plume is enhanced,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221003t160932#17.0/39.8480723509125/-80.41578615408960
GAO20210521t131640p0000,101.0,Well,39.8480723509125,-80.4157861540896,none,no pad visible in RGB yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t131640p0000#17.0/39.8480723509125/-80.41578615408960
ang20221011t181926,101.0,Well,39.8480723509125,-80.4157861540896,none,"there's a new wellpad here, but this is not plume-shaped so I think it is an artifact",,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221011t181926#17.0/39.8480723509125/-80.41578615408960
ang20221103t161828,101.0,Well,39.8480723509125,-80.4157861540896,pass,added new plume,,ang20221103t161828-G,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t161828#17.0/39.8480723509125/-80.41578615408960
GAO20210813t143918p0000,101.0,Well,39.8480723509125,-80.4157861540896,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t143918p0000#17.0/39.8480723509125/-80.41578615408960
GAO20210513t141020p0000,101.0,Well,39.8480723509125,-80.4157861540896,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t141020p0000#17.0/39.8480723509125/-80.41578615408960
GAO20210515t132309p0000,101.0,Well,39.8480723509125,-80.4157861540896,none,no pad visible in RGB yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t132309p0000#17.0/39.8480723509125/-80.41578615408960
GAO20210813t143918p0000,102.0,Well,39.8517846724628,-80.4087790150461,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t143918p0000#17.0/39.8517846724628/-80.40877901504610
GAO20210515t132309p0000,102.0,Well,39.8517846724628,-80.4087790150461,none,no wellpad visible in RGB yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t132309p0000#17.0/39.8517846724628/-80.40877901504610
ang20221003t160932,102.0,Well,39.8517846724628,-80.4087790150461,unsure,added new plume. unsure if we should quantify because intersects huge plume to north.,,ang20221003t160932-G,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221003t160932#17.0/39.8517846724628/-80.40877901504610
GAO20210521t131640p0000,102.0,Well,39.8517846724628,-80.4087790150461,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t131640p0000#17.0/39.8517846724628/-80.40877901504610
GAO20210513t141020p0000,102.0,Well,39.8517846724628,-80.4087790150461,none,no evidence of well in the RGB,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t141020p0000#17.0/39.8517846724628/-80.40877901504610
ang20221011t181926,103.0,Unknown,39.8485197761193,-80.4112942870134,none,no wellpad visible in RGB yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221011t181926#17.0/39.8485197761193/-80.41129428701340
GAO20210813t143918p0000,103.0,Unknown,39.8485197761193,-80.4112942870134,none,no wellpad visible in RGB yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t143918p0000#17.0/39.8485197761193/-80.41129428701340
GAO20210515t132309p0000,103.0,Unknown,39.8485197761193,-80.4112942870134,none,no wellpad visible in RGB yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t132309p0000#17.0/39.8485197761193/-80.41129428701340
ang20221103t161828,103.0,Unknown,39.8485197761193,-80.4112942870134,none,no wellpad visible in RGB yet. obscured by plume to south,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t161828#17.0/39.8485197761193/-80.41129428701340
GAO20210521t131640p0000,103.0,Unknown,39.8485197761193,-80.4112942870134,none,no wellpad visible in RGB yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t131640p0000#17.0/39.8485197761193/-80.41129428701340
GAO20210513t141020p0000,103.0,Unknown,39.8485197761193,-80.4112942870134,none,noise floor too high,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t141020p0000#17.0/39.8485197761193/-80.41129428701340
ang20221003t160932,103.0,Unknown,39.8485197761193,-80.4112942870134,none,no wellpad visible in RGB yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221003t160932#17.0/39.8485197761193/-80.41129428701340
ang20221024t183453,104.0,Unknown,39.9559867776493,-80.2681367677962,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t183453#17.0/39.9559867776493/-80.26813676779620
GAO20210521t144353p0000,104.0,Unknown,39.9559867776493,-80.2681367677962,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t144353p0000#17.0/39.9559867776493/-80.26813676779620
ang20221009t185838,104.0,Unknown,39.9559867776493,-80.2681367677962,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t185838#17.0/39.9559867776493/-80.26813676779620
GAO20210515t140819p0000,104.0,Unknown,39.9559867776493,-80.2681367677962,none,enhancement but think it's an artifact,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t140819p0000#17.0/39.9559867776493/-80.26813676779620
GAO20210513t152129p0000,104.0,Unknown,39.9559867776493,-80.2681367677962,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t152129p0000#17.0/39.9559867776493/-80.26813676779620
ang20221024t183453,105.0,Well,39.9583434692027,-80.2628759215357,pass,added plume,,ang20221024t183453-G,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221024t183453#17.0/39.9583434692027/-80.26287592153570
GAO20210513t153658p0000,105.0,Well,39.9583434692027,-80.2628759215357,none,no wellpad yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t153658p0000#17.0/39.9583434692027/-80.26287592153570
GAO20210521t150211p0000,105.0,Well,39.9583434692027,-80.2628759215357,none,no wellpad yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t150211p0000#17.0/39.9583434692027/-80.26287592153570
GAO20210513t152129p0000,105.0,Well,39.9583434692027,-80.2628759215357,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t152129p0000#17.0/39.9583434692027/-80.26287592153570
GAO20210515t141643p0000,105.0,Well,39.9583434692027,-80.2628759215357,none,no wellpad yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t141643p0000#17.0/39.9583434692027/-80.26287592153570
GAO20210515t140819p0000,105.0,Well,39.9583434692027,-80.2628759215357,none,no wellpad yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t140819p0000#17.0/39.9583434692027/-80.26287592153570
ang20221009t185838,105.0,Well,39.9583434692027,-80.2628759215357,pass,added plume,,ang20221009t185838-B,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221009t185838#17.0/39.9583434692027/-80.26287592153570
GAO20210521t144353p0000,105.0,Well,39.9583434692027,-80.2628759215357,none,no wellpad yet,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t144353p0000#17.0/39.9583434692027/-80.26287592153570
GAO20210813t154231p0000,106.0,Unknown,39.9033798319728,-80.6404967909739,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210813t154231p0000#17.0/39.9033798319728/-80.64049679097390
ang20221003t175331,107.0,Prep Plant,39.9729769198298,-80.4157353284862,nondetect,"ang20221003t175331-A is a huge plume, but unable to tell where it's coming from",,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221003t175331#17.0/39.9729769198298/-80.41573532848620
GAO20210521t131640p0000,107.0,Prep Plant,39.9729769198298,-80.4157353284862,none,noisy,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t131640p0000#17.0/39.9729769198298/-80.41573532848620
GAO20210521t142744p0000,108.0,Unknown,40.0210993020434,-80.3096867441842,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t142744p0000#17.0/40.0210993020434/-80.30968674418420
GAO20210513t150800p0000,108.0,Unknown,40.0210993020434,-80.3096867441842,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t150800p0000#17.0/40.0210993020434/-80.30968674418420
GAO20210515t135940p0000,108.0,Unknown,40.0210993020434,-80.3096867441842,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t135940p0000#17.0/40.0210993020434/-80.30968674418420
ang20221103t160514,108.0,Unknown,40.0210993020434,-80.3096867441842,none,mfa missing,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t160514#17.0/40.0210993020434/-80.30968674418420
GAO20210513t142329p0000,110.0,Evaporation Ponds,39.9603314326989,-80.3912491110852,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210513t142329p0000#17.0/39.9603314326989/-80.39124911108520
GAO20210521t131640p0001,110.0,Evaporation Ponds,39.9603314326989,-80.3912491110852,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210521t131640p0001#17.0/39.9603314326989/-80.39124911108520
ang20221011t180824,110.0,Evaporation Ponds,39.9603314326989,-80.3912491110852,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221011t180824#17.0/39.9603314326989/-80.39124911108520
GAO20210515t133138p0000,110.0,Evaporation Ponds,39.9603314326989,-80.3912491110852,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=GAO20210515t133138p0000#17.0/39.9603314326989/-80.39124911108520
ang20221103t163129,110.0,Evaporation Ponds,39.9603314326989,-80.3912491110852,none,,,,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221103t163129#17.0/39.9603314326989/-80.39124911108520
ang20221020t150746,111.0,Slope Exit,37.9563703230099,-81.539481784196,unsure,plume already marked. origin may be off.,,ang20221020t150746-A,https://platform.carbonmapper.org/picker/?mapSearch=1&inst=&search=ang20221020t150746#17.0/37.9563703230099/-81.5394817841960
